job_id,title,company,location,geo_city,geo_country,geo_lat,geo_lon,salary_raw,salary_min,salary_max,currency,contract_type,description,skills,date_posted,url,source,scraped_at
reed_56913145,Finance Data Analyst,IMT Resourcing Solutions,Gloucester,Gloucester,United Kingdom,51.8653705,-2.2458192,,32000.0,35000.0,GBP,Full-time,"Position: Finance Data Analyst Location: Gloucester – Onsite 5 days per week Salary: 35,000 Contract: 9-Month Fixed Term Contract Benefits: Career development, exposure to large-scale business data, collaborative environment Our client, a leading organisation within the technology sector, is hiring a Finance Data Analyst to support data-driven decision making across the business. This role is heavily focused on data analysis, reporting, and deli... ","data analysis, r",2026-05-18,https://www.reed.co.uk/jobs/finance-data-analyst/56913145,Reed,2026-05-30T19:28:59.549198
reed_56908124,Investment Data Analyst,Nigel Wright Group,Newcastle Upon Tyne,Newcastle upon Tyne,United Kingdom,54.9738474,-1.6131572,,70000.0,100000.0,GBP,Full-time,"The Opportunity: A rapidly scaling, technology-driven organisation at the intersection of data, finance and advanced analytics is seeking an Investment Data Analyst to join its high-performing team in Newcastle upon Tyne. Formed as a joint venture between a global consulting firm and a leading hedge fund, the business has grown from 0 to more than 150 people in just over two years, attracting exceptional talent from across the UK and internation... ",r,2026-05-15,https://www.reed.co.uk/jobs/investment-data-analyst/56908124,Reed,2026-05-30T19:29:02.004198
reed_56914879,Data Business Analyst,Supply Staff Limited,City of Westminster,City of Westminster,United Kingdom,51.4973206,-0.137149,,300.0,300.0,GBP,Full-time,"The Role We are looking for a skilled Data Business Analyst to support our Housing Directorate, managing over 21,000 homes across the city. This is a key role combining data analysis, business analysis and systems thinking, helping transform how data drives decision-making, service delivery and investment planning. You will work across business and technical teams to turn complex datasets into clear, actionable insights, improving housing servic... ","data analysis, r",2026-05-18,https://www.reed.co.uk/jobs/data-business-analyst/56914879,Reed,2026-05-30T19:29:02.004484
reed_56950529,Senior Data Analyst,Harnham - Data & Analytics Recruitment,London,Greater London,United Kingdom,51.5074456,-0.1277653,,65000.0,75000.0,GBP,Full-time,"Senior Data Analyst London - hybrid 3x a week Up to 75,000 This is a high-impact analytics role for someone who wants to influence commercial decision-making at scale. You will sit close to senior leadership, working on insight-led projects that directly shape strategy across customer, marketing, and commercial performance. The role offers genuine autonomy, exposure to complex data, and the opportunity to drive meaningful business outcomes. The ... ","leadership, r, ui",2026-05-28,https://www.reed.co.uk/jobs/senior-data-analyst/56950529,Reed,2026-05-30T19:29:04.463897
reed_56924120,Data Analyst Trainee,ITOL Recruit,LU12BQ,Luton,United Kingdom,51.87992,-0.41783,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst Demand for Data Analysts has grown 20% year on year with experienced analysts easily commanding salaries of 50k+. All business decisions rely on data to ensure correct business decisions are made and there... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56924120,Reed,2026-05-30T19:29:04.464220
reed_56949918,Data Analyst Trainee,ITOL Recruit,N228LB,Greater London,United Kingdom,51.600983,-0.113544,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst Demand for Data Analysts has grown 20% year on year with experienced analysts easily commanding salaries of 50k+. All business decisions rely on data to ensure correct business decisions are made and there... ","data analysis, r",2026-05-28,https://www.reed.co.uk/jobs/data-analyst-trainee/56949918,Reed,2026-05-30T19:29:07.125311
reed_56923870,Data Analyst Trainee,ITOL Recruit,OL161AZ,Rochdale,United Kingdom,53.61556,-2.1592699,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923870,Reed,2026-05-30T19:29:09.173626
reed_56923605,Data Analyst Trainee,ITOL Recruit,PE11HA,City of Peterborough,United Kingdom,52.5709443,-0.2420537,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923605,Reed,2026-05-30T19:29:11.426048
reed_56923602,Data Analyst Trainee,ITOL Recruit,WA11UH,Warrington,United Kingdom,53.3896926,-2.5997394,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923602,Reed,2026-05-30T19:29:13.997180
reed_56923601,Data Analyst Trainee,ITOL Recruit,OX11BX,Oxford,United Kingdom,51.7514553,-1.2570296,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923601,Reed,2026-05-30T19:29:16.342241
reed_56923599,Data Analyst Trainee,ITOL Recruit,ME105BB,Swale,United Kingdom,51.35005,0.71086,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923599,Reed,2026-05-30T19:29:18.594331
reed_56923597,Data Analyst Trainee,ITOL Recruit,WS11PT,Walsall,United Kingdom,52.5851286,-1.9806943,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923597,Reed,2026-05-30T19:29:21.052011
reed_56923592,Data Analyst Trainee,ITOL Recruit,RH101UZ,Crawley,United Kingdom,51.1168325,-0.1838432,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-20,https://www.reed.co.uk/jobs/data-analyst-trainee/56923592,Reed,2026-05-30T19:29:23.305113
reed_56949929,Trainee Data Analyst,ITOL Recruit,NW44BG,Greater London,United Kingdom,51.58826,-0.22928,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-28,https://www.reed.co.uk/jobs/trainee-data-analyst/56949929,Reed,2026-05-30T19:29:25.148177
reed_56916873,Data Analyst Trainee,ITOL Recruit,SW1A1AA,City of Westminster,United Kingdom,51.5013375,-0.1417955,,30000.0,50000.0,GBP,Full-time,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for e... ","data analysis, r",2026-05-19,https://www.reed.co.uk/jobs/data-analyst-trainee/56916873,Reed,2026-05-30T19:29:26.991317
